key,entry_type,discipline,subfield,difficulty_flags,source_name,source_url,retrieved_at
inp0230,inproceedings,人文社会,経営システム (日本経営システム学会),english_mixed,J-Stage WebAPI,https://doi.org/10.11559/jams.28.0.37.0,2026-07-17T18:22:36+09:00
inp0231,inproceedings,人文社会,経営システム (日本経営システム学会),,J-Stage WebAPI,https://doi.org/10.11559/jams.28.0.57.0,2026-07-17T18:22:36+09:00
inp0232,inproceedings,人文社会,経営システム (日本経営システム学会),english_mixed,J-Stage WebAPI,https://doi.org/10.11559/jams.28.0.71.0,2026-07-17T18:22:36+09:00
inp0233,inproceedings,人文社会,経営システム (日本経営システム学会),english_mixed,J-Stage WebAPI,https://doi.org/10.11559/jams.28.0.83.0,2026-07-17T18:22:36+09:00
inp0234,inproceedings,人文社会,経営システム (日本経営システム学会),,J-Stage WebAPI,https://doi.org/10.11559/jams.28.0.95.0,2026-07-17T18:22:36+09:00
inp0235,inproceedings,理工,地震工学 (地震工学研究発表会),english_mixed;institutional_author,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.1,2026-07-17T18:22:38+09:00
inp0236,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.112,2026-07-17T18:22:38+09:00
inp0237,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.128,2026-07-17T18:22:38+09:00
inp0238,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.141,2026-07-17T18:22:38+09:00
inp0239,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.154,2026-07-17T18:22:38+09:00
inp0240,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.168,2026-07-17T18:22:38+09:00
inp0241,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.181,2026-07-17T18:22:38+09:00
inp0242,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.195,2026-07-17T18:22:38+09:00
inp0243,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.207,2026-07-17T18:22:38+09:00
inp0244,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.220,2026-07-17T18:22:38+09:00
inp0245,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.234,2026-07-17T18:22:38+09:00
inp0246,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.249,2026-07-17T18:22:38+09:00
inp0247,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.260,2026-07-17T18:22:38+09:00
inp0248,inproceedings,理工,地震工学 (地震工学研究発表会),,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.274,2026-07-17T18:22:38+09:00
inp0249,inproceedings,理工,地震工学 (地震工学研究発表会),english_mixed,J-Stage WebAPI,https://doi.org/10.11532/proee2003.27.287,2026-07-17T18:22:38+09:00
bok0001,book,医学生命,,english_mixed,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484853127221,2026-07-17T14:27:54+09:00
bok0002,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484873655440,2026-07-17T14:27:54+09:00
bok0003,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484884716067,2026-07-17T14:27:54+09:00
bok0004,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484941842724,2026-07-17T14:27:54+09:00
bok0005,book,医学生命,,english_mixed;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484961045768,2026-07-17T14:27:54+09:00
bok0006,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484969324044,2026-07-17T14:27:54+09:00
bok0007,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484970969478,2026-07-17T14:27:54+09:00
bok0008,book,理工,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484980584194,2026-07-17T14:27:54+09:00
bok0009,book,人文社会,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484982484382,2026-07-17T14:27:54+09:00
bok0010,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970023484985202708,2026-07-17T14:27:54+09:00
bok0011,book,医学生命,,english_mixed;institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959838192649,2026-07-17T14:27:54+09:00
bok0012,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959846607290,2026-07-17T14:27:54+09:00
bok0013,book,理工,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959866512168,2026-07-17T14:27:54+09:00
bok0014,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959905133860,2026-07-17T14:27:54+09:00
bok0015,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959908551587,2026-07-17T14:27:54+09:00
bok0016,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959916995617,2026-07-17T14:27:54+09:00
bok0017,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959922698666,2026-07-17T14:27:54+09:00
bok0018,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959928356001,2026-07-17T14:27:54+09:00
bok0019,book,人文社会,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970304959956496309,2026-07-17T14:27:54+09:00
bok0020,book,人文社会,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434800553630,2026-07-17T14:27:54+09:00
bok0021,book,理工,,institutional_author;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434800666315,2026-07-17T14:27:54+09:00
bok0022,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434802089483,2026-07-17T14:27:54+09:00
bok0023,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434820809894,2026-07-17T14:27:54+09:00
bok0024,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434826472235,2026-07-17T14:27:54+09:00
bok0025,book,理工,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434844543891,2026-07-17T14:27:54+09:00
bok0026,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434874418348,2026-07-17T14:27:54+09:00
bok0027,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434897381260,2026-07-17T14:27:54+09:00
bok0028,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970586434930588604,2026-07-17T14:27:54+09:00
bok0029,book,医学生命,,institutional_author;nonstandard_volume;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909764584112,2026-07-17T14:27:54+09:00
bok0030,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909787508542,2026-07-17T14:27:54+09:00
bok0031,book,人文社会,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909799965358,2026-07-17T14:27:54+09:00
bok0032,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909807730831,2026-07-17T14:27:54+09:00
bok0033,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909814671640,2026-07-17T14:27:54+09:00
bok0034,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909817674135,2026-07-17T14:27:54+09:00
bok0035,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909853705492,2026-07-17T14:27:54+09:00
bok0036,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909855207307,2026-07-17T14:27:54+09:00
bok0037,book,理工,,institutional_author;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909858701443,2026-07-17T14:27:54+09:00
bok0038,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909873839758,2026-07-17T14:27:54+09:00
bok0039,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909874137288,2026-07-17T14:27:54+09:00
bok0040,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909874515886,2026-07-17T14:27:54+09:00
bok0041,book,人文社会,,english_mixed;institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1970867909884152329,2026-07-17T14:27:54+09:00
bok0042,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384744558499,2026-07-17T14:27:54+09:00
bok0043,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384758843982,2026-07-17T14:27:54+09:00
bok0044,book,人文社会,,institutional_author;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384770493977,2026-07-17T14:27:54+09:00
bok0045,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384779664791,2026-07-17T14:27:54+09:00
bok0046,book,理工,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384800972049,2026-07-17T14:27:54+09:00
bok0047,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384805209534,2026-07-17T14:27:54+09:00
bok0048,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384806349340,2026-07-17T14:27:54+09:00
bok0049,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384810031793,2026-07-17T14:27:54+09:00
bok0050,book,理工,,institutional_author;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384810411412,2026-07-17T14:27:54+09:00
bok0051,book,人文社会,,institutional_author;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384818487832,2026-07-17T14:27:54+09:00
bok0052,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384824308133,2026-07-17T14:27:54+09:00
bok0053,book,人文社会,,institutional_author;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384827195914,2026-07-17T14:27:54+09:00
bok0054,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384833975974,2026-07-17T14:27:54+09:00
bok0055,book,医学生命,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384843201539,2026-07-17T14:27:54+09:00
bok0056,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384856587063,2026-07-17T14:27:54+09:00
bok0057,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384868992710,2026-07-17T14:27:54+09:00
bok0058,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384869999890,2026-07-17T14:27:54+09:00
bok0059,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384880205984,2026-07-17T14:27:54+09:00
bok0060,book,人文社会,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971149384890384191,2026-07-17T14:27:54+09:00
bok0061,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859720896934,2026-07-17T14:27:54+09:00
bok0062,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859729938697,2026-07-17T14:27:54+09:00
bok0063,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859744107470,2026-07-17T14:27:54+09:00
bok0064,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859748204841,2026-07-17T14:27:54+09:00
bok0065,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859753757739,2026-07-17T14:27:54+09:00
bok0066,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859766646460,2026-07-17T14:27:54+09:00
bok0067,book,人文社会,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859776538675,2026-07-17T14:27:54+09:00
bok0068,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859782795025,2026-07-17T14:27:54+09:00
bok0069,book,人文社会,,subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859786846861,2026-07-17T14:27:54+09:00
bok0070,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859811922751,2026-07-17T14:27:54+09:00
bok0071,book,医学生命,,english_mixed,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859828146436,2026-07-17T14:27:54+09:00
bok0072,book,理工,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859844238860,2026-07-17T14:27:54+09:00
bok0073,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859844796175,2026-07-17T14:27:54+09:00
bok0074,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859851706766,2026-07-17T14:27:54+09:00
bok0075,book,理工,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971430859866004272,2026-07-17T14:27:54+09:00
bok0076,book,理工,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334710609835,2026-07-17T14:27:54+09:00
bok0077,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334715115142,2026-07-17T14:27:54+09:00
bok0078,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334726340899,2026-07-17T14:27:54+09:00
bok0079,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334730602127,2026-07-17T14:27:54+09:00
bok0080,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334732483608,2026-07-17T14:27:54+09:00
bok0081,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334736623376,2026-07-17T14:27:54+09:00
bok0082,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334749649300,2026-07-17T14:27:54+09:00
bok0083,book,医学生命,,subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334751163698,2026-07-17T14:27:54+09:00
bok0084,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334764864169,2026-07-17T14:27:54+09:00
bok0085,book,人文社会,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334779083395,2026-07-17T14:27:54+09:00
bok0086,book,人文社会,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334781830156,2026-07-17T14:27:54+09:00
bok0087,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334782921764,2026-07-17T14:27:54+09:00
bok0088,book,医学生命,,nonstandard_volume;subtitle,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334801226118,2026-07-17T14:27:54+09:00
bok0089,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334808894133,2026-07-17T14:27:54+09:00
bok0090,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334820407326,2026-07-17T14:27:54+09:00
bok0091,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334824239409,2026-07-17T14:27:54+09:00
bok0092,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334824239519,2026-07-17T14:27:54+09:00
bok0093,book,理工,,english_mixed,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334839558329,2026-07-17T14:27:54+09:00
bok0094,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971712334840637732,2026-07-17T14:27:54+09:00
bok0095,book,人文社会,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809686382268,2026-07-17T14:27:54+09:00
bok0096,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809699083014,2026-07-17T14:27:54+09:00
bok0097,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809722836871,2026-07-17T14:27:54+09:00
bok0098,book,医学生命,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809735630242,2026-07-17T14:27:54+09:00
bok0099,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809758111028,2026-07-17T14:27:54+09:00
bok0100,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809764739257,2026-07-17T14:27:54+09:00
bok0101,book,医学生命,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809770905380,2026-07-17T14:27:54+09:00
bok0102,book,人文社会,,institutional_author;nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809803809577,2026-07-17T14:27:54+09:00
bok0103,book,理工,,institutional_author,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809806948628,2026-07-17T14:27:54+09:00
bok0104,book,医学生命,,nonstandard_volume,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809822236433,2026-07-17T14:27:54+09:00
bok0105,book,理工,,,CiNii Research OpenSearch (Books),https://cir.nii.ac.jp/crid/1971993809822597296,2026-07-17T14:27:54+09:00
bok0106,book,理工,NDC545,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000001-I11141111025432,2026-07-17T14:21:20+09:00
bok0107,book,理工,,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000001-I25110520151,2026-07-17T14:21:25+09:00
bok0108,book,理工,NDC566,edited_volume;nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000001-I27211000080145017,2026-07-17T14:21:20+09:00
bok0109,book,理工,NDC672,edited_volume;nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000001-I34211100285432,2026-07-17T14:20:23+09:00
bok0110,book,医学生命,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001508024,2026-07-17T14:22:07+09:00
bok0111,book,医学生命,,edited_volume;institutional_author;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001579539,2026-07-17T14:22:07+09:00
bok0112,book,医学生命,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001619541,2026-07-17T14:22:07+09:00
bok0113,book,医学生命,,english_mixed;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001707715,2026-07-17T14:21:53+09:00
bok0114,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001764799,2026-07-17T14:20:28+09:00
bok0115,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001773054,2026-07-17T14:20:42+09:00
bok0116,book,人文社会,,subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001778540,2026-07-17T14:20:32+09:00
bok0117,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001794277,2026-07-17T14:20:42+09:00
bok0118,book,理工,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001812219,2026-07-17T14:21:29+09:00
bok0119,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001823302,2026-07-17T14:20:23+09:00
bok0120,book,人文社会,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001840923,2026-07-17T14:20:42+09:00
bok0121,book,医学生命,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001872691,2026-07-17T14:21:53+09:00
bok0122,book,人文社会,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001931799,2026-07-17T14:20:48+09:00
bok0123,book,人文社会,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001951680,2026-07-17T14:20:47+09:00
bok0124,book,理工,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000001993501,2026-07-17T14:21:29+09:00
bok0125,book,人文社会,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002044007,2026-07-17T14:20:33+09:00
bok0126,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002105905,2026-07-17T14:20:33+09:00
bok0127,book,医学生命,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002117600,2026-07-17T14:22:07+09:00
bok0128,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002224174,2026-07-17T14:20:47+09:00
bok0129,book,理工,,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002250500,2026-07-17T14:21:25+09:00
bok0130,book,医学生命,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002263730,2026-07-17T14:21:58+09:00
bok0131,book,医学生命,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002291638,2026-07-17T14:22:02+09:00
bok0132,book,人文社会,,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002311951,2026-07-17T14:20:32+09:00
bok0133,book,医学生命,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002313337,2026-07-17T14:21:53+09:00
bok0134,book,医学生命,,english_mixed;nonstandard_volume;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002333270,2026-07-17T14:21:53+09:00
bok0135,book,医学生命,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002365749,2026-07-17T14:22:07+09:00
bok0136,book,医学生命,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002379049,2026-07-17T14:21:53+09:00
bok0137,book,医学生命,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002404723,2026-07-17T14:22:07+09:00
bok0138,book,理工,,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002440362,2026-07-17T14:21:15+09:00
bok0139,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002497720,2026-07-17T14:20:23+09:00
bok0140,book,理工,NDC410,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002541618,2026-07-17T14:21:01+09:00
bok0141,book,人文社会,NDC369,edited_volume;institutional_author;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002544692,2026-07-17T14:20:42+09:00
bok0142,book,医学生命,NDC492,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002567024,2026-07-17T14:21:58+09:00
bok0143,book,人文社会,NDC132,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002649783,2026-07-17T14:20:33+09:00
bok0144,book,理工,NDC601,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002768102,2026-07-17T14:20:52+09:00
bok0145,book,理工,NDC411,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002805313,2026-07-17T14:21:10+09:00
bok0146,book,医学生命,NDC498,institutional_author;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002936975,2026-07-17T14:21:53+09:00
bok0147,book,人文社会,NDC041,edited_volume;institutional_author,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002959506,2026-07-17T14:20:37+09:00
bok0148,book,医学生命,NDC493,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000002966250,2026-07-17T14:21:43+09:00
bok0149,book,医学生命,NDC495,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000003638763,2026-07-17T14:20:47+09:00
bok0150,book,人文社会,NDC143,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000003989483,2026-07-17T14:20:42+09:00
bok0151,book,医学生命,NDC499,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000004218796,2026-07-17T14:22:07+09:00
bok0152,book,理工,NDC411,subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000007671216,2026-07-17T14:21:01+09:00
bok0153,book,理工,NDC420,edited_volume;institutional_author,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000007681795,2026-07-17T14:21:01+09:00
bok0154,book,人文社会,NDC914,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000008234984,2026-07-17T14:20:28+09:00
